"id","source","pmcid","title","journalTitle","issue","journalVolume","pubYear","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate","journalIssn","doi","authorString","pmid"
"19600931","MED",NA,"Supplementary Report on Car Sanitation.","Public Health Pap Rep",NA,"26","1900","111-113","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2009-08-01","1900-01-01","0737-8769",NA,"Orvanaños D.","19600931"
"19600930","MED",NA,"Report of the Committee on Car Sanitation.","Public Health Pap Rep",NA,"26","1900","103-110","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2009-08-01","1900-01-01","0737-8769",NA,"Woodbridge SH.","19600930"
"19600929","MED",NA,"President's Address.","Public Health Pap Rep",NA,"26","1900","1-27","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2009-08-01","1900-01-01","0737-8769",NA,"Bryce PH.","19600929"
"19599765","MED",NA,"Food Infection by the Typhoid Bacillus.","J Mass Assoc Boards Health","4","9","1900","135-148","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2009-08-01","1900-01-01",NA,NA,"Morse FL.","19599765"
"19599764","MED",NA,"Rapid Diagnosis of Diphtheria by Direct Swab Examinations.","J Mass Assoc Boards Health","4","9","1900","128-134","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2009-08-01","1900-01-01",NA,NA,"Hill HW.","19599764"
"19599763","MED",NA,"Address of Welcome by Mr. Charles C. Cook, Chairman of the Board of Selectmen.","J Mass Assoc Boards Health","4","9","1900","125-127","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2009-08-01","1900-01-01",NA,NA,NA,"19599763"
"19313653","MED","PMC2014010","Public Health Weekly Reports for January 26, 1900.","Public Health Rep (1896)","4","15","1900","147-203","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2009-12-23","1900-01-01","0094-6214",NA,NA,"19313653"
"19313652","MED","PMC2014009","Public Health Weekly Reports for January 19, 1900.","Public Health Rep (1896)","3","15","1900","97-145","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2009-12-23","1900-01-01","0094-6214",NA,NA,"19313652"
"19313651","MED","PMC2014008","Public Health Weekly Reports for January 12, 1900.","Public Health Rep (1896)","2","15","1900","55-95","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2009-12-23","1900-01-01","0094-6214",NA,NA,"19313651"
"19313650","MED","PMC2014006","Public Health Weekly Reports for January 5, 1900.","Public Health Rep (1896)","1","15","1900","1-54","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2009-12-23","1900-01-01","0094-6214",NA,NA,"19313650"
"18340762","MED","PMC2047357","The Medical Profession as seen by George Eliot.","Med Lib","1","3","1900","7-11","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2008-08-23","1900-01-01",NA,NA,"Rovno P.","18340762"
"18340761","MED","PMC2047356","Report of Dr. Henry Sewall, Secretary of the Colorado Medical Library Association for the Year 1899.","Med Lib","1","3","1900","6-7","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2008-08-23","1900-01-01",NA,NA,NA,"18340761"
"18340760","MED","PMC1783515","The Library of the Manchester Medical Society, Manchester, England.","Med Lib","1","3","1900","4-6","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2008-08-23","1900-01-01",NA,NA,"Cullingsworth CJ.","18340760"
"17860796","MED",NA,"VI. On Vesico-Urethro-Vaginal Fistula.","Ann Surg","1","31","1900","97-99","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2008-01-29","1900-01-01","0003-4932; 1528-1140; ","10.1097/00000658-190001000-00008","Horsley JS.","17860796"
"17860795","MED",NA,"V. Mammoth Ovarian Tumors.","Ann Surg","1","31","1900","87-96","journal article","N","N","N","N","N","N",1,"N","N","N","N","N","2008-01-29","1900-01-01","0003-4932; 1528-1140; ","10.1097/00000658-190001000-00007","Bullitt JB.","17860795"
"17860794","MED",NA,"IV. The Surgical Aspects of the Modern Small-Bore Projectile.","Ann Surg","1","31","1900","75-86","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2008-01-29","1900-01-01","0003-4932; 1528-1140; ","10.1097/00000658-190001000-00006","Schachner A.","17860794"
"17860793","MED",NA,"III. Note on Mortality after Operation for Large Incarcerated Herniae.","Ann Surg","1","31","1900","65-74","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2008-01-29","1900-01-01","0003-4932; 1528-1140; ","10.1097/00000658-190001000-00005","Marcy HO.","17860793"
"17860792","MED",NA,"II. Interscapulo-Thoracic Amputation.","Ann Surg","1","31","1900","35-64","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2008-01-29","1900-01-01","0003-4932; 1528-1140; ","10.1097/00000658-190001000-00004","Fowler RS.","17860792"
"17860791","MED",NA,"INDEX TO SURGICAL PROGRESS.","Ann Surg","1","31","1900","119-136","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2008-01-29","1900-01-01","0003-4932; 1528-1140; ",NA,NA,"17860791"
"17860790","MED",NA,"The Development of the Surgery of the Kidney, with Some of the Lessons connected therewith.","Ann Surg","1","31","1900","100-118","journal article","N","N","N","N","N","N",1,"N","Y","N","N","N","2008-01-29","1900-01-01","0003-4932; 1528-1140; ","10.1097/00000658-190001000-00009","Pilcher LS.","17860790"
"17860789","MED",NA,"I. The Employment of Local Anaesthesia in the Radical Cure of Certain Cases of Hernia, with a Note upon the Nervous Anatomy of the Inguinal Region.","Ann Surg","1","31","1900","1-34","journal article","N","N","N","N","N","N",23,"N","Y","N","N","N","2008-01-29","1900-01-01","0003-4932; 1528-1140; ","10.1097/00000658-190001000-00003","Cushing H.","17860789"
"17815921","MED",NA,"NAVY REPORT ON WIRELESS TELEGRAPHY.","Science","262","11","1900","37-38","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.262.37",NA,"17815921"
"17815920","MED",NA,"THE MALARIA EXPEDITION TO WEST AFRICA.","Science","262","11","1900","36-37","journal article","N","N","N","N","N","N",3,"N","N","N","Y","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.262.36",NA,"17815920"
"17815919","MED",NA,"ZOOLOGICAL NOTES.","Science","262","11","1900","35-36","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.262.35","L FA.","17815919"
"17815918","MED",NA,"CURRENT NOTES ON PHYSIOGRAPHY.","Science","262","11","1900","34-35","journal article","N","N","N","N","N","N",1,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.262.34","Davis WM.","17815918"
"17815917","MED",NA,"DR. WILSON'S REPLY TO HIS CRITICS.","Science","262","11","1900","33","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.262.33","Wilson T.","17815917"
"17815916","MED",NA,"NOTES ON INORGANIC CHEMISTRY.","Science","262","11","1900","33-34","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.262.33-a","H JL.","17815916"
"17815915","MED",NA,"CORRESPONDENCE RELATING TO COLLECTIONS OF VERTEBRATE FOSSILS MADE BY THE LATE PROFESSOR O. C. MARSH.","Science","262","11","1900","21-24","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.262.21","Walcott CD, Langley SP.","17815915"
"17815914","MED",NA,"THE MEXICAN HALL OF THE AMERICAN MUSEUM OF NATURAL HISTORY.","Science","262","11","1900","19-21","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.262.19","Putnam FW.","17815914"
"17815913","MED",NA,"INHIBITING ACTION OF OXIDASE UPON DIASTASE.","Science","262","11","1900","17-19","journal article","N","N","N","N","N","N",1,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.262.17","Woods AF.","17815913"
"17815912","MED",NA,"ADDRESS OF THE PRESIDENT BEFORE THE AMERICAN SOCIETY OF NATURALISTS.","Science","262","11","1900","11-17","journal article","N","N","N","N","N","N",1,"N","N","N","Y","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.262.11","Farlow WG.","17815912"
"17815911","MED",NA,"EDWARD ORTON, GEOLOGIST.","Science","262","11","1900","6-11","journal article","N","N","N","N","N","N",1,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.262.6","Gilbert GK.","17815911"
"17815910","MED",NA,"EDWARD ORTON, EDUCATOR.","Science","262","11","1900","1-6","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.262.1","Mendenhall TC.","17815910"
"17796956","MED",NA,"RECENT ADDITIONS TO THE AMERICAN MUSEUM.","Science","263","11","1900","77","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.263.77",NA,"17796956"
"17796955","MED",NA,"THE UNIVERSITY OF NEBRASKA.","Science","263","11","1900","76","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.263.76",NA,"17796955"
"17796954","MED",NA,"THE CONFERRING OF UNIVERSITY DEGREES BY THE SMITHSONIAN INSTITUTION.","Science","263","11","1900","75-76","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.263.75",NA,"17796954"
"17796953","MED",NA,"SCIENCE IN THE DAILY PRESS.","Science","263","11","1900","74","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.263.74","Lindley EH, Bryan WL.","17796953"
"17796952","MED",NA,"'NEWSPAPER SCIENCE.'.","Science","263","11","1900","74","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.263.74-a","Amateur.","17796952"
"17796951","MED",NA,"BOTANICAL NOTES.","Science","263","11","1900","74-75","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.263.74-b","Bessey CE.","17796951"
"17796950","MED",NA,"NOTE ON THE FOREGOING LETTER BY PROFESSOR HILL.","Science","263","11","1900","73","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.263.73","Keeler JE.","17796950"
"17796949","MED",NA,"DARK LIGHTNING.","Science","263","11","1900","73-74","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.263.73-a","Wood RW.","17796949"
"17796948","MED",NA,"OBSERVATIONS WITH THE MERIDIAN CIRCLE.","Science","263","11","1900","72-73","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.263.72-c","Hill GA.","17796948"
"17796947","MED",NA,"AMERICAN MATHEMATICAL SOCIETY.","Science","263","11","1900","66-67","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.263.66","Cole FN.","17796947"
"17796946","MED",NA,"THE POSITION THAT UNIVERSITIES SHOULD TAKE IN REGARD TO INVESTIGATION.","Science","263","11","1900","51-66","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.263.51","Dwight T, Chittenden RH, Jastrow J, Macdougal DT, Patten W.","17796946"
"17796945","MED",NA,"THE CENTURY'S PROGRESS IN APPLIED MATHEMATICS.","Science","263","11","1900","41-51","journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.263.41","Woodward RS.","17796945"
"17742158","MED",NA,"AGRICULTURAL EXPERIMENT STATIONS.","Science","264","11","1900","116-117","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.264.116",NA,"17742158"
"17742157","MED",NA,"RECENT ZOOPALEONTOLOGY.","Science","264","11","1900","115-116","journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.264.115","O HF.","17742157"
"17742156","MED",NA,"CURRENT NOTES ON METEOROLOGY.","Science","264","11","1900","114-115","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.264.114","Ward RD.","17742156"
"17742155","MED",NA,"NOTES ON INORGANIC CHEMISTRY.","Science","264","11","1900","113-114","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.264.113","H JL.","17742155"
"17742154","MED",NA,"HOMOLOGIES OF THE WING VEINS OF HYMENOPTERA.","Science","264","11","1900","112-113","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.264.112","Robertson C.","17742154"
"17742153","MED",NA,"SCIENTIFIC JOURNMALS AND ARTICLES.","Science","264","11","1900","109-110","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.264.109-a",NA,"17742153"
"17742152","MED",NA,"THE TWELFTH ANNUAL MEETING OF THE GEOLOGICAL SOCIETY OF AMERICA.","Science","264","11","1900","98-106","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.264.98","Kemp JF.","17742152"
"17742151","MED",NA,"CRUISE OF THE ALBATROSS.","Science","264","11","1900","92-98","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.264.92","Agassiz A.","17742151"
"17742150","MED",NA,"THE CENTURY'S PROGRESS IN APPLIED MATHEMATICS.","Science","264","11","1900","81-92","journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.264.81","Woodward RS.","17742150"
"17736711","MED",NA,"WASHINGTON ACADEMY OF SCIENCES.","Science","265","11","1900","158","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.265.158",NA,"17736711"
"17736710","MED",NA,"THE CONGRESS OF AMERICAN PHYSICIANS AND SURGEONS.","Science","265","11","1900","157","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.265.157",NA,"17736710"
"17736709","MED",NA,"THE SOCIETY OF AMERICAN BACTERIOLOGISTS.","Science","265","11","1900","157-158","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.265.157-a",NA,"17736709"
"17736708","MED",NA,"NOTES ON TERRESTRIAL MAGNETISM.","Science","265","11","1900","156-157","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.265.156",NA,"17736708"
"17736707","MED",NA,"NOTES ON INORGANIC CHEMISTRY.","Science","265","11","1900","154","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.265.154","H JL.","17736707"
"17736706","MED",NA,"CURRENT NOTES ON PHYSIOGRAPHY.","Science","265","11","1900","154-156","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.265.154-a","Davis WM.","17736706"
"17736705","MED",NA,"PREVENTION OF HAIL.","Science","265","11","1900","153","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.265.153","Hilgard EW.","17736705"
"17736704","MED",NA,"ELECTRICAL ANAeSTHESIA.","Science","265","11","1900","153","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.265.153-a","Scripture EW.","17736704"
"17736703","MED",NA,"TWELFTH ANNUAL MEETING OF THE GEOLOGICAL SOCIETY OF AMERICA, WASHINGTON, DEC. 27-30TH.","Science","265","11","1900","140-146","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.265.140","Kemp JF, Eakle AS.","17736703"
"17736702","MED",NA,"MEETINGS AT COLUMBUS, OHIO, AND NEW HAVEN, CONN., OF SECTION H, ANTHROPOLOGY, OF THE AMERICAN ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE.","Science","265","11","1900","136-139","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.265.136","Scripture EW.","17736702"
"17736701","MED",NA,"AMERICAN PSYCHOLOGICAL ASSOCIATION.","Science","265","11","1900","132-135","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2010-07-03","1900-01-01","0036-8075; 1095-9203; ","10.1126/science.11.265.132","Farrand L.","17736701"
